,sensor_id,time,incoming,outgoing,range,date,hour,minute,total,location_name
478,52,2021-06-17 20:14:26.367816+00:00,1,1,1min,2021-06-17,20,14,2,reitan_7eleven_carlberner
479,52,2021-06-17 20:15:05.662265+00:00,0,1,1min,2021-06-17,20,15,1,reitan_7eleven_carlberner
480,52,2021-06-17 20:15:47.962143+00:00,1,0,1min,2021-06-17,20,15,1,reitan_7eleven_carlberner
481,52,2021-06-17 20:15:53.996454+00:00,1,0,1min,2021-06-17,20,15,1,reitan_7eleven_carlberner
482,52,2021-06-17 20:18:13.030787+00:00,1,0,1min,2021-06-17,20,18,1,reitan_7eleven_carlberner
483,52,2021-06-17 20:18:22.093892+00:00,2,0,1min,2021-06-17,20,18,2,reitan_7eleven_carlberner
484,52,2021-06-17 20:18:55.266627+00:00,0,1,1min,2021-06-17,20,18,1,reitan_7eleven_carlberner
485,52,2021-06-17 20:19:34.534518+00:00,0,1,1min,2021-06-17,20,19,1,reitan_7eleven_carlberner
486,52,2021-06-17 20:20:01.745732+00:00,0,1,1min,2021-06-17,20,20,1,reitan_7eleven_carlberner
487,52,2021-06-17 20:20:19.852158+00:00,1,0,1min,2021-06-17,20,20,1,reitan_7eleven_carlberner
488,52,2021-06-17 20:22:50.956517+00:00,1,0,1min,2021-06-17,20,22,1,reitan_7eleven_carlberner
489,52,2021-06-17 20:23:21.096192+00:00,1,2,1min,2021-06-17,20,23,3,reitan_7eleven_carlberner
490,52,2021-06-17 20:24:06.398911+00:00,1,0,1min,2021-06-17,20,24,1,reitan_7eleven_carlberner
491,52,2021-06-17 20:24:24.568005+00:00,1,0,1min,2021-06-17,20,24,1,reitan_7eleven_carlberner
492,52,2021-06-17 20:24:30.605637+00:00,1,0,1min,2021-06-17,20,24,1,reitan_7eleven_carlberner
493,52,2021-06-17 20:25:06.849257+00:00,0,1,1min,2021-06-17,20,25,1,reitan_7eleven_carlberner
494,52,2021-06-17 20:25:58.177514+00:00,1,0,1min,2021-06-17,20,25,1,reitan_7eleven_carlberner
495,52,2021-06-17 20:26:49.457905+00:00,0,1,1min,2021-06-17,20,26,1,reitan_7eleven_carlberner
496,52,2021-06-17 20:27:25.719116+00:00,1,0,1min,2021-06-17,20,27,1,reitan_7eleven_carlberner
497,52,2021-06-17 20:28:17.013204+00:00,0,1,1min,2021-06-17,20,28,1,reitan_7eleven_carlberner
498,52,2021-06-17 20:30:45.027850+00:00,2,0,1min,2021-06-17,20,30,2,reitan_7eleven_carlberner
499,52,2021-06-17 20:31:33.304819+00:00,1,2,1min,2021-06-17,20,31,3,reitan_7eleven_carlberner
500,52,2021-06-17 20:32:33.611333+00:00,1,1,1min,2021-06-17,20,32,2,reitan_7eleven_carlberner
501,52,2021-06-17 20:35:13.611816+00:00,0,1,1min,2021-06-17,20,35,1,reitan_7eleven_carlberner
502,52,2021-06-17 20:35:40.809111+00:00,0,1,1min,2021-06-17,20,35,1,reitan_7eleven_carlberner
503,52,2021-06-17 20:36:26.072043+00:00,1,0,1min,2021-06-17,20,36,1,reitan_7eleven_carlberner
504,52,2021-06-17 20:40:45.648525+00:00,0,3,1min,2021-06-17,20,40,3,reitan_7eleven_carlberner
505,52,2021-06-17 20:41:52.108656+00:00,1,0,1min,2021-06-17,20,41,1,reitan_7eleven_carlberner
506,52,2021-06-17 20:42:07.154913+00:00,0,1,1min,2021-06-17,20,42,1,reitan_7eleven_carlberner
507,52,2021-06-17 20:42:13.183482+00:00,0,2,1min,2021-06-17,20,42,2,reitan_7eleven_carlberner
508,52,2021-06-17 20:42:52.446493+00:00,1,0,1min,2021-06-17,20,42,1,reitan_7eleven_carlberner
509,52,2021-06-17 20:43:07.534658+00:00,2,0,1min,2021-06-17,20,43,2,reitan_7eleven_carlberner
510,52,2021-06-17 20:45:29.440087+00:00,0,1,1min,2021-06-17,20,45,1,reitan_7eleven_carlberner
511,52,2021-06-17 20:45:59.637796+00:00,0,1,1min,2021-06-17,20,45,1,reitan_7eleven_carlberner
512,52,2021-06-17 20:46:05.668505+00:00,0,1,1min,2021-06-17,20,46,1,reitan_7eleven_carlberner
513,52,2021-06-17 20:49:09.940474+00:00,0,1,1min,2021-06-17,20,49,1,reitan_7eleven_carlberner
514,52,2021-06-17 20:50:22.471145+00:00,2,0,1min,2021-06-17,20,50,2,reitan_7eleven_carlberner
515,52,2021-06-17 20:53:17.699039+00:00,0,1,1min,2021-06-17,20,53,1,reitan_7eleven_carlberner
516,52,2021-06-17 20:53:56.908177+00:00,1,0,1min,2021-06-17,20,53,1,reitan_7eleven_carlberner
517,52,2021-06-17 20:56:09.549668+00:00,0,3,1min,2021-06-17,20,56,3,reitan_7eleven_carlberner
518,52,2021-06-17 20:58:04.303135+00:00,0,1,1min,2021-06-17,20,58,1,reitan_7eleven_carlberner
519,52,2021-06-17 20:59:52.999226+00:00,0,3,1min,2021-06-17,20,59,3,reitan_7eleven_carlberner
520,52,2021-06-17 20:59:56.028543+00:00,0,1,1min,2021-06-17,20,59,1,reitan_7eleven_carlberner
521,52,2021-06-17 21:00:11.116987+00:00,0,2,1min,2021-06-17,21,0,2,reitan_7eleven_carlberner
522,52,2021-06-17 21:02:11.964247+00:00,0,2,1min,2021-06-17,21,2,2,reitan_7eleven_carlberner
523,52,2021-06-17 21:05:55.562097+00:00,0,1,1min,2021-06-17,21,5,1,reitan_7eleven_carlberner
524,52,2021-06-17 21:06:22.786965+00:00,1,1,1min,2021-06-17,21,6,2,reitan_7eleven_carlberner
525,52,2021-06-17 21:06:53.061693+00:00,1,0,1min,2021-06-17,21,6,1,reitan_7eleven_carlberner
526,52,2021-06-17 21:08:29.710525+00:00,0,1,1min,2021-06-17,21,8,1,reitan_7eleven_carlberner
527,52,2021-06-17 21:10:18.454308+00:00,3,2,1min,2021-06-17,21,10,5,reitan_7eleven_carlberner
528,52,2021-06-17 21:10:48.607129+00:00,2,0,1min,2021-06-17,21,10,2,reitan_7eleven_carlberner
529,52,2021-06-17 21:16:14.871874+00:00,0,1,1min,2021-06-17,21,16,1,reitan_7eleven_carlberner
530,52,2021-06-17 21:16:57.035917+00:00,1,0,1min,2021-06-17,21,16,1,reitan_7eleven_carlberner
531,52,2021-06-17 21:17:48.338351+00:00,0,1,1min,2021-06-17,21,17,1,reitan_7eleven_carlberner
532,52,2021-06-17 21:18:24.594747+00:00,0,1,1min,2021-06-17,21,18,1,reitan_7eleven_carlberner
533,52,2021-06-17 21:19:12.994251+00:00,1,0,1min,2021-06-17,21,19,1,reitan_7eleven_carlberner
534,52,2021-06-17 21:19:31.111421+00:00,1,0,1min,2021-06-17,21,19,1,reitan_7eleven_carlberner
535,52,2021-06-17 21:22:08.173035+00:00,1,0,1min,2021-06-17,21,22,1,reitan_7eleven_carlberner
536,52,2021-06-17 21:31:08.957677+00:00,0,1,1min,2021-06-17,21,31,1,reitan_7eleven_carlberner
537,52,2021-06-17 21:35:01.214805+00:00,0,1,1min,2021-06-17,21,35,1,reitan_7eleven_carlberner
538,52,2021-06-17 21:40:21.329228+00:00,1,0,1min,2021-06-17,21,40,1,reitan_7eleven_carlberner
539,52,2021-06-17 21:47:42.159786+00:00,1,1,1min,2021-06-17,21,47,2,reitan_7eleven_carlberner
540,52,2021-06-17 21:50:22.227277+00:00,0,1,1min,2021-06-17,21,50,1,reitan_7eleven_carlberner
541,52,2021-06-17 21:50:43.365915+00:00,1,0,1min,2021-06-17,21,50,1,reitan_7eleven_carlberner
542,52,2021-06-17 21:57:45.839860+00:00,0,1,1min,2021-06-17,21,57,1,reitan_7eleven_carlberner
543,52,2021-06-17 21:58:09.973725+00:00,1,0,1min,2021-06-17,21,58,1,reitan_7eleven_carlberner
544,52,2021-06-17 22:00:52.990862+00:00,12936,20064,1min,2021-06-17,22,0,33000,reitan_7eleven_carlberner
545,52,2021-06-17 22:01:35.221608+00:00,1,2,1min,2021-06-17,22,1,3,reitan_7eleven_carlberner
546,52,2021-06-17 22:01:56.360964+00:00,1,0,1min,2021-06-17,22,1,1,reitan_7eleven_carlberner
547,52,2021-06-17 22:02:08.442730+00:00,0,1,1min,2021-06-17,22,2,1,reitan_7eleven_carlberner
548,52,2021-06-17 22:02:41.640469+00:00,2,0,1min,2021-06-17,22,2,2,reitan_7eleven_carlberner
549,52,2021-06-17 22:03:45.046304+00:00,0,2,1min,2021-06-17,22,3,2,reitan_7eleven_carlberner
550,52,2021-06-17 22:04:21.236697+00:00,2,0,1min,2021-06-17,22,4,2,reitan_7eleven_carlberner
551,52,2021-06-17 22:21:18.936847+00:00,0,1,1min,2021-06-17,22,21,1,reitan_7eleven_carlberner
552,52,2021-06-17 22:22:10.300715+00:00,1,0,1min,2021-06-17,22,22,1,reitan_7eleven_carlberner
553,52,2021-06-17 22:25:35.631873+00:00,0,1,1min,2021-06-17,22,25,1,reitan_7eleven_carlberner
554,52,2021-06-17 22:25:38.633919+00:00,0,1,1min,2021-06-17,22,25,1,reitan_7eleven_carlberner
555,52,2021-06-17 22:26:20.930375+00:00,0,1,1min,2021-06-17,22,26,1,reitan_7eleven_carlberner
556,52,2021-06-17 22:28:27.674442+00:00,1,0,1min,2021-06-17,22,28,1,reitan_7eleven_carlberner
557,52,2021-06-17 22:30:28.477355+00:00,0,1,1min,2021-06-17,22,30,1,reitan_7eleven_carlberner
558,52,2021-06-17 22:31:22.840254+00:00,0,1,1min,2021-06-17,22,31,1,reitan_7eleven_carlberner
559,52,2021-06-17 22:33:26.581265+00:00,0,2,1min,2021-06-17,22,33,2,reitan_7eleven_carlberner
560,52,2021-06-17 22:33:29.600944+00:00,0,1,1min,2021-06-17,22,33,1,reitan_7eleven_carlberner
561,52,2021-06-17 22:34:02.902102+00:00,0,1,1min,2021-06-17,22,34,1,reitan_7eleven_carlberner
562,52,2021-06-17 22:37:28.146340+00:00,2,0,1min,2021-06-17,22,37,2,reitan_7eleven_carlberner
563,52,2021-06-17 22:37:55.299280+00:00,1,0,1min,2021-06-17,22,37,1,reitan_7eleven_carlberner
564,52,2021-06-17 22:38:13.395888+00:00,0,1,1min,2021-06-17,22,38,1,reitan_7eleven_carlberner
565,52,2021-06-17 22:38:40.498363+00:00,0,3,1min,2021-06-17,22,38,3,reitan_7eleven_carlberner
566,52,2021-06-17 22:39:04.684327+00:00,2,0,1min,2021-06-17,22,39,2,reitan_7eleven_carlberner
567,52,2021-06-17 22:39:43.926920+00:00,0,1,1min,2021-06-17,22,39,1,reitan_7eleven_carlberner
568,52,2021-06-17 22:40:44.375531+00:00,1,0,1min,2021-06-17,22,40,1,reitan_7eleven_carlberner
569,52,2021-06-17 22:42:02.947511+00:00,0,1,1min,2021-06-17,22,42,1,reitan_7eleven_carlberner
570,52,2021-06-17 22:42:15.006128+00:00,1,0,1min,2021-06-17,22,42,1,reitan_7eleven_carlberner
571,52,2021-06-17 22:42:24.057079+00:00,0,1,1min,2021-06-17,22,42,1,reitan_7eleven_carlberner
572,52,2021-06-17 22:43:33.573206+00:00,2,0,1min,2021-06-17,22,43,2,reitan_7eleven_carlberner
573,52,2021-06-17 22:47:05.036834+00:00,0,1,1min,2021-06-17,22,47,1,reitan_7eleven_carlberner
574,52,2021-06-17 22:47:56.239808+00:00,0,1,1min,2021-06-17,22,47,1,reitan_7eleven_carlberner
575,52,2021-06-17 22:48:47.557556+00:00,1,0,1min,2021-06-17,22,48,1,reitan_7eleven_carlberner
576,52,2021-06-17 22:49:08.639408+00:00,0,1,1min,2021-06-17,22,49,1,reitan_7eleven_carlberner
577,52,2021-06-17 22:49:53.995468+00:00,2,0,1min,2021-06-17,22,49,2,reitan_7eleven_carlberner
578,52,2021-06-17 22:51:15.483598+00:00,0,2,1min,2021-06-17,22,51,2,reitan_7eleven_carlberner
579,52,2021-06-17 22:52:24.918406+00:00,1,0,1min,2021-06-17,22,52,1,reitan_7eleven_carlberner
580,52,2021-06-17 22:58:03.141610+00:00,0,1,1min,2021-06-17,22,58,1,reitan_7eleven_carlberner
581,52,2021-06-17 22:59:30.619471+00:00,0,1,1min,2021-06-17,22,59,1,reitan_7eleven_carlberner
582,52,2021-06-17 23:02:28.876093+00:00,1,0,1min,2021-06-17,23,2,1,reitan_7eleven_carlberner
583,52,2021-06-17 23:05:48.118076+00:00,0,2,1min,2021-06-17,23,5,2,reitan_7eleven_carlberner
584,52,2021-06-17 23:06:36.449019+00:00,1,0,1min,2021-06-17,23,6,1,reitan_7eleven_carlberner
585,52,2021-06-17 23:07:39.882378+00:00,0,1,1min,2021-06-17,23,7,1,reitan_7eleven_carlberner
586,52,2021-06-17 23:10:10.859289+00:00,0,1,1min,2021-06-17,23,10,1,reitan_7eleven_carlberner
587,52,2021-06-17 23:10:22.918183+00:00,1,0,1min,2021-06-17,23,10,1,reitan_7eleven_carlberner
588,52,2021-06-17 23:10:47.054004+00:00,0,1,1min,2021-06-17,23,10,1,reitan_7eleven_carlberner
589,52,2021-06-17 23:12:05.486399+00:00,0,1,1min,2021-06-17,23,12,1,reitan_7eleven_carlberner
590,52,2021-06-17 23:12:17.574797+00:00,0,1,1min,2021-06-17,23,12,1,reitan_7eleven_carlberner
591,52,2021-06-17 23:15:09.813296+00:00,0,1,1min,2021-06-17,23,15,1,reitan_7eleven_carlberner
592,52,2021-06-17 23:15:48.984413+00:00,1,0,1min,2021-06-17,23,15,1,reitan_7eleven_carlberner
593,52,2021-06-17 23:16:10.114815+00:00,0,1,1min,2021-06-17,23,16,1,reitan_7eleven_carlberner
594,52,2021-06-17 23:17:31.651841+00:00,2,0,1min,2021-06-17,23,17,2,reitan_7eleven_carlberner
595,52,2021-06-17 23:18:38.082520+00:00,0,2,1min,2021-06-17,23,18,2,reitan_7eleven_carlberner
596,52,2021-06-17 23:20:50.979701+00:00,3,1,1min,2021-06-17,23,20,4,reitan_7eleven_carlberner
597,52,2021-06-17 23:21:15.146681+00:00,1,0,1min,2021-06-17,23,21,1,reitan_7eleven_carlberner
598,52,2021-06-17 23:25:53.026081+00:00,1,0,1min,2021-06-17,23,25,1,reitan_7eleven_carlberner
599,52,2021-06-17 23:26:17.221215+00:00,0,1,1min,2021-06-17,23,26,1,reitan_7eleven_carlberner
600,52,2021-06-17 23:27:35.794842+00:00,0,1,1min,2021-06-17,23,27,1,reitan_7eleven_carlberner
601,52,2021-06-17 23:28:27.016910+00:00,0,1,1min,2021-06-17,23,28,1,reitan_7eleven_carlberner
602,52,2021-06-17 23:29:12.294968+00:00,0,1,1min,2021-06-17,23,29,1,reitan_7eleven_carlberner
603,52,2021-06-17 23:29:33.378859+00:00,0,1,1min,2021-06-17,23,29,1,reitan_7eleven_carlberner
604,52,2021-06-17 23:30:48.929435+00:00,0,1,1min,2021-06-17,23,30,1,reitan_7eleven_carlberner
605,52,2021-06-17 23:31:03.995853+00:00,1,0,1min,2021-06-17,23,31,1,reitan_7eleven_carlberner
606,52,2021-06-17 23:31:16.094436+00:00,0,1,1min,2021-06-17,23,31,1,reitan_7eleven_carlberner
607,52,2021-06-17 23:31:28.152258+00:00,1,0,1min,2021-06-17,23,31,1,reitan_7eleven_carlberner
608,52,2021-06-17 23:32:52.696639+00:00,0,2,1min,2021-06-17,23,32,2,reitan_7eleven_carlberner
609,52,2021-06-17 23:34:35.325808+00:00,0,1,1min,2021-06-17,23,34,1,reitan_7eleven_carlberner
610,52,2021-06-17 23:34:59.440870+00:00,1,0,1min,2021-06-17,23,34,1,reitan_7eleven_carlberner
611,52,2021-06-17 23:35:17.538965+00:00,1,0,1min,2021-06-17,23,35,1,reitan_7eleven_carlberner
612,52,2021-06-17 23:37:12.352196+00:00,0,1,1min,2021-06-17,23,37,1,reitan_7eleven_carlberner
613,52,2021-06-17 23:50:54.196505+00:00,0,1,1min,2021-06-17,23,50,1,reitan_7eleven_carlberner
614,52,2021-06-17 23:51:57.607370+00:00,1,0,1min,2021-06-17,23,51,1,reitan_7eleven_carlberner
615,52,2021-06-17 23:52:49.046495+00:00,0,1,1min,2021-06-17,23,52,1,reitan_7eleven_carlberner
616,52,2021-06-17 23:53:52.559251+00:00,0,1,1min,2021-06-17,23,53,1,reitan_7eleven_carlberner
617,52,2021-06-17 23:54:37.747589+00:00,0,1,1min,2021-06-17,23,54,1,reitan_7eleven_carlberner
618,52,2021-06-17 23:55:07.910987+00:00,1,0,1min,2021-06-17,23,55,1,reitan_7eleven_carlberner
619,52,2021-06-17 23:56:08.437984+00:00,0,1,1min,2021-06-17,23,56,1,reitan_7eleven_carlberner
620,52,2021-06-17 23:56:23.544044+00:00,1,0,1min,2021-06-17,23,56,1,reitan_7eleven_carlberner
621,52,2021-06-17 23:58:39.364364+00:00,0,1,1min,2021-06-17,23,58,1,reitan_7eleven_carlberner
622,52,2021-06-18 00:02:34.957731+00:00,1,0,1min,2021-06-18,0,2,1,reitan_7eleven_carlberner
623,52,2021-06-18 00:26:08.024000+00:00,0,1,1min,2021-06-18,0,26,1,reitan_7eleven_carlberner
624,52,2021-06-18 00:29:24.309711+00:00,0,1,1min,2021-06-18,0,29,1,reitan_7eleven_carlberner
625,52,2021-06-18 00:29:33.369140+00:00,1,0,1min,2021-06-18,0,29,1,reitan_7eleven_carlberner
626,52,2021-06-18 00:29:45.435259+00:00,1,1,1min,2021-06-18,0,29,2,reitan_7eleven_carlberner
627,52,2021-06-18 03:31:47.542309+00:00,0,1,1min,2021-06-18,3,31,1,reitan_7eleven_carlberner
628,52,2021-06-18 03:40:08.908946+00:00,0,1,1min,2021-06-18,3,40,1,reitan_7eleven_carlberner
629,52,2021-06-18 03:40:20.995172+00:00,1,0,1min,2021-06-18,3,40,1,reitan_7eleven_carlberner
630,52,2021-06-18 03:40:33.090423+00:00,0,1,1min,2021-06-18,3,40,1,reitan_7eleven_carlberner
631,52,2021-06-18 03:40:42.169153+00:00,1,0,1min,2021-06-18,3,40,1,reitan_7eleven_carlberner
632,52,2021-06-18 03:41:33.556259+00:00,0,1,1min,2021-06-18,3,41,1,reitan_7eleven_carlberner
633,52,2021-06-18 03:41:39.587408+00:00,1,0,1min,2021-06-18,3,41,1,reitan_7eleven_carlberner
634,52,2021-06-18 03:42:00.687955+00:00,0,1,1min,2021-06-18,3,42,1,reitan_7eleven_carlberner
635,52,2021-06-18 03:42:12.764351+00:00,1,0,1min,2021-06-18,3,42,1,reitan_7eleven_carlberner
636,52,2021-06-18 03:42:24.872231+00:00,0,1,1min,2021-06-18,3,42,1,reitan_7eleven_carlberner
637,52,2021-06-18 03:42:36.958786+00:00,1,0,1min,2021-06-18,3,42,1,reitan_7eleven_carlberner
638,52,2021-06-18 03:42:49.039741+00:00,1,0,1min,2021-06-18,3,42,1,reitan_7eleven_carlberner
639,52,2021-06-18 03:51:22.440795+00:00,1,0,1min,2021-06-18,3,51,1,reitan_7eleven_carlberner
640,52,2021-06-18 03:57:12.791866+00:00,1,0,1min,2021-06-18,3,57,1,reitan_7eleven_carlberner
641,52,2021-06-18 03:57:21.856944+00:00,0,1,1min,2021-06-18,3,57,1,reitan_7eleven_carlberner
642,52,2021-06-18 04:01:08.122770+00:00,0,1,1min,2021-06-18,4,1,1,reitan_7eleven_carlberner
643,52,2021-06-18 04:01:23.222830+00:00,0,1,1min,2021-06-18,4,1,1,reitan_7eleven_carlberner
644,52,2021-06-18 04:01:38.285441+00:00,1,0,1min,2021-06-18,4,1,1,reitan_7eleven_carlberner
645,52,2021-06-18 04:32:52.618055+00:00,1,1,1min,2021-06-18,4,32,2,reitan_7eleven_carlberner
646,52,2021-06-18 04:35:53.607557+00:00,1,0,1min,2021-06-18,4,35,1,reitan_7eleven_carlberner
647,52,2021-06-18 04:36:20.721641+00:00,0,1,1min,2021-06-18,4,36,1,reitan_7eleven_carlberner
648,52,2021-06-18 04:37:27.023901+00:00,1,0,1min,2021-06-18,4,37,1,reitan_7eleven_carlberner
649,52,2021-06-18 04:41:10.432711+00:00,1,0,1min,2021-06-18,4,41,1,reitan_7eleven_carlberner
650,52,2021-06-18 04:45:48.196501+00:00,0,1,1min,2021-06-18,4,45,1,reitan_7eleven_carlberner
651,52,2021-06-18 04:46:21.504795+00:00,0,1,1min,2021-06-18,4,46,1,reitan_7eleven_carlberner
652,52,2021-06-18 04:49:13.498316+00:00,1,0,1min,2021-06-18,4,49,1,reitan_7eleven_carlberner
653,52,2021-06-18 04:53:32.928879+00:00,1,1,1min,2021-06-18,4,53,2,reitan_7eleven_carlberner
654,52,2021-06-18 04:53:51.000456+00:00,1,1,1min,2021-06-18,4,53,2,reitan_7eleven_carlberner
655,52,2021-06-18 04:58:31.490593+00:00,0,1,1min,2021-06-18,4,58,1,reitan_7eleven_carlberner
656,52,2021-06-18 04:58:55.658832+00:00,1,0,1min,2021-06-18,4,58,1,reitan_7eleven_carlberner
657,52,2021-06-18 04:59:49.989189+00:00,0,1,1min,2021-06-18,4,59,1,reitan_7eleven_carlberner
658,52,2021-06-18 04:59:52.996409+00:00,1,0,1min,2021-06-18,4,59,1,reitan_7eleven_carlberner
659,52,2021-06-18 04:59:59.027095+00:00,0,1,1min,2021-06-18,4,59,1,reitan_7eleven_carlberner
660,52,2021-06-18 05:00:02.048842+00:00,1,0,1min,2021-06-18,5,0,1,reitan_7eleven_carlberner
661,52,2021-06-18 05:00:05.083765+00:00,0,1,1min,2021-06-18,5,0,1,reitan_7eleven_carlberner
662,52,2021-06-18 05:00:17.191482+00:00,0,2,1min,2021-06-18,5,0,2,reitan_7eleven_carlberner
663,52,2021-06-18 05:00:56.523333+00:00,1,0,1min,2021-06-18,5,0,1,reitan_7eleven_carlberner
664,52,2021-06-18 05:01:17.748899+00:00,1,0,1min,2021-06-18,5,1,1,reitan_7eleven_carlberner
665,52,2021-06-18 05:01:57.014547+00:00,1,0,1min,2021-06-18,5,1,1,reitan_7eleven_carlberner
666,52,2021-06-18 05:03:33.588527+00:00,2,0,1min,2021-06-18,5,3,2,reitan_7eleven_carlberner
667,52,2021-06-18 05:03:36.622744+00:00,1,0,1min,2021-06-18,5,3,1,reitan_7eleven_carlberner
668,52,2021-06-18 05:03:54.835084+00:00,1,1,1min,2021-06-18,5,3,2,reitan_7eleven_carlberner
669,52,2021-06-18 05:04:34.202358+00:00,1,2,1min,2021-06-18,5,4,3,reitan_7eleven_carlberner
670,52,2021-06-18 05:05:04.539312+00:00,3,0,1min,2021-06-18,5,5,3,reitan_7eleven_carlberner
671,52,2021-06-18 05:05:10.598716+00:00,0,1,1min,2021-06-18,5,5,1,reitan_7eleven_carlberner
672,52,2021-06-18 05:05:25.740642+00:00,3,3,1min,2021-06-18,5,5,6,reitan_7eleven_carlberner
673,52,2021-06-18 05:05:43.963889+00:00,3,1,1min,2021-06-18,5,5,4,reitan_7eleven_carlberner
674,52,2021-06-18 05:06:08.102556+00:00,0,5,1min,2021-06-18,5,6,5,reitan_7eleven_carlberner
675,52,2021-06-18 05:06:32.293515+00:00,0,1,1min,2021-06-18,5,6,1,reitan_7eleven_carlberner
676,52,2021-06-18 05:07:11.618063+00:00,0,3,1min,2021-06-18,5,7,3,reitan_7eleven_carlberner
677,52,2021-06-18 05:40:14.961153+00:00,0,2,1min,2021-06-18,5,40,2,reitan_7eleven_carlberner
678,52,2021-06-18 11:35:14.571653+00:00,1,0,1min,2021-06-18,11,35,1,reitan_7eleven_carlberner
679,52,2021-06-18 11:53:30.096620+00:00,0,1,1min,2021-06-18,11,53,1,reitan_7eleven_carlberner
680,52,2021-06-18 14:18:20.324217+00:00,1,0,1min,2021-06-18,14,18,1,reitan_7eleven_carlberner
681,52,2021-06-18 14:18:50.474036+00:00,1,0,1min,2021-06-18,14,18,1,reitan_7eleven_carlberner
682,52,2021-06-18 14:18:53.496889+00:00,0,1,1min,2021-06-18,14,18,1,reitan_7eleven_carlberner
683,52,2021-06-18 14:19:14.619920+00:00,1,0,1min,2021-06-18,14,19,1,reitan_7eleven_carlberner
684,52,2021-06-18 16:52:15.725185+00:00,0,2,1min,2021-06-18,16,52,2,reitan_7eleven_carlberner
685,52,2021-06-18 17:57:30.810065+00:00,0,1,1min,2021-06-18,17,57,1,reitan_7eleven_carlberner
686,52,2021-06-18 17:58:49.363271+00:00,0,1,1min,2021-06-18,17,58,1,reitan_7eleven_carlberner
687,52,2021-06-18 18:19:05.822901+00:00,2,1,1min,2021-06-18,18,19,3,reitan_7eleven_carlberner
688,52,2021-06-18 22:03:15.835012+00:00,13020,20172,1min,2021-06-18,22,3,33192,reitan_7eleven_carlberner
689,52,2021-06-18 23:01:13.779283+00:00,1,0,1min,2021-06-18,23,1,1,reitan_7eleven_carlberner
690,52,2021-06-18 23:12:29.920278+00:00,0,1,1min,2021-06-18,23,12,1,reitan_7eleven_carlberner
691,52,2021-06-18 23:23:33.942504+00:00,1,0,1min,2021-06-18,23,23,1,reitan_7eleven_carlberner
692,52,2021-06-18 23:30:27.262460+00:00,1,0,1min,2021-06-18,23,30,1,reitan_7eleven_carlberner
693,52,2021-06-18 23:45:33.068227+00:00,1,0,1min,2021-06-18,23,45,1,reitan_7eleven_carlberner
694,52,2021-06-19 00:06:55.901897+00:00,0,1,1min,2021-06-19,0,6,1,reitan_7eleven_carlberner
695,52,2021-06-19 00:07:35.153735+00:00,0,1,1min,2021-06-19,0,7,1,reitan_7eleven_carlberner
696,52,2021-06-19 00:42:02.872315+00:00,0,1,1min,2021-06-19,0,42,1,reitan_7eleven_carlberner
697,52,2021-06-19 01:18:25.376050+00:00,0,1,1min,2021-06-19,1,18,1,reitan_7eleven_carlberner
698,52,2021-06-19 01:52:50.017003+00:00,1,0,1min,2021-06-19,1,52,1,reitan_7eleven_carlberner
699,52,2021-06-19 02:37:54.908583+00:00,0,1,1min,2021-06-19,2,37,1,reitan_7eleven_carlberner
700,52,2021-06-19 03:36:46.185651+00:00,1,0,1min,2021-06-19,3,36,1,reitan_7eleven_carlberner
701,52,2021-06-19 04:22:59.657662+00:00,0,1,1min,2021-06-19,4,22,1,reitan_7eleven_carlberner
702,52,2021-06-19 04:30:59.416402+00:00,0,1,1min,2021-06-19,4,30,1,reitan_7eleven_carlberner
703,52,2021-06-19 04:35:43.127278+00:00,1,0,1min,2021-06-19,4,35,1,reitan_7eleven_carlberner
704,52,2021-06-19 04:38:26.122900+00:00,0,1,1min,2021-06-19,4,38,1,reitan_7eleven_carlberner
705,52,2021-06-19 05:16:39.636511+00:00,1,0,1min,2021-06-19,5,16,1,reitan_7eleven_carlberner
706,52,2021-06-19 05:35:58.721478+00:00,1,0,1min,2021-06-19,5,35,1,reitan_7eleven_carlberner
707,52,2021-06-19 05:40:24.404247+00:00,0,1,1min,2021-06-19,5,40,1,reitan_7eleven_carlberner
708,52,2021-06-19 05:40:36.453445+00:00,1,0,1min,2021-06-19,5,40,1,reitan_7eleven_carlberner
709,52,2021-06-19 05:48:06.175239+00:00,1,0,1min,2021-06-19,5,48,1,reitan_7eleven_carlberner
710,52,2021-06-19 05:48:15.227877+00:00,1,0,1min,2021-06-19,5,48,1,reitan_7eleven_carlberner
711,52,2021-06-19 05:57:45.722120+00:00,1,0,1min,2021-06-19,5,57,1,reitan_7eleven_carlberner
712,52,2021-06-19 06:24:37.886314+00:00,1,3,1min,2021-06-19,6,24,4,reitan_7eleven_carlberner
713,52,2021-06-19 06:37:12.337016+00:00,1,0,1min,2021-06-19,6,37,1,reitan_7eleven_carlberner
714,52,2021-06-19 08:00:45.967889+00:00,0,2,1min,2021-06-19,8,0,2,reitan_7eleven_carlberner
715,52,2021-06-19 08:47:17.905024+00:00,0,1,1min,2021-06-19,8,47,1,reitan_7eleven_carlberner
716,52,2021-06-19 10:08:00.244582+00:00,2,0,1min,2021-06-19,10,8,2,reitan_7eleven_carlberner
717,52,2021-06-19 10:33:48.894802+00:00,0,1,1min,2021-06-19,10,33,1,reitan_7eleven_carlberner
